system:index,area,class,territory,year,.geo
25_4_8,1166763.6430289117,15,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_9,1027.0487803344822,20,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_10,164392.211350337,21,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_11,2103.545424584958,24,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_12,7327.485567413327,25,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_13,23332.440904003884,29,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_14,12579.042710827664,30,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_15,11.755302435302738,31,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_16,278615.4478091862,33,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_17,975.7829571350204,35,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_18,6664.803147888143,39,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_19,0.9650615966796876,40,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_20,7286.645698870842,41,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_21,2.189382843017578,46,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_4_22,0.5230537780761719,62,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_0,583989.9039701945,3,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_1,321171.98253140476,4,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_2,94.71938278808591,5,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_3,68482.00995734846,6,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_4,3974.3256471252266,9,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_5,26776.67823666937,11,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_6,16026.207973718034,12,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_7,2343.158994348205,13,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_8,111762.0405271422,15,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_9,4.662363690185547,20,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_10,9253.388329583733,21,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_11,1115.573260986333,23,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_12,230.8618903686524,24,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_13,1186.391132733152,25,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_14,17064.16208804944,29,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_15,241.39541536254853,30,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_16,34.056733258056475,32,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_17,11123.90989267598,33,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_18,57.98648258056621,35,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_19,2407.5808905761864,39,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_20,261.35770158081,40,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_21,3083.7244937255914,41,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_22,31.45807759399414,46,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_23,411.9814613098144,48,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_24,730.9065632385252,49,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_5_25,362.73226708984305,50,6,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_0,132436.22122662052,3,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_1,127656.1661330267,4,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_2,11938.445004547186,5,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_3,42244.84447629971,6,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_4,9968.047133544811,9,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_5,29194.45858366746,11,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_6,2872.025446740726,12,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_7,52.120117651367224,13,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_8,76610.16218328864,15,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_9,942.2910634094242,20,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_10,9875.08149676511,21,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_11,528.759292901616,23,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_12,164.59500143432615,24,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_13,359.60631242065443,25,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_14,966.8615956237933,29,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_15,50.57526813964844,30,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_16,61.085234088134584,31,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_17,603.3041841125469,32,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_18,6825.651816125534,33,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_19,284.9807172363286,35,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_20,1526.9892294006358,39,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_21,54.04976079101565,40,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_22,1805.0089355957084,41,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_23,75.18698571777345,46,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_24,922.7652197387717,48,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_25,2400.214142169203,49,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_6_26,3171.7457375854383,50,7,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_0,7.40564708720313E7,3,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_1,5.328045072875336E7,4,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_2,69196.64029610707,5,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_3,3531740.613435591,6,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_4,154650.71993314248,7,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_5,4719938.846937113,9,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_6,7524066.404393663,11,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_7,1.3034584687311526E7,12,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_8,80708.43341410681,13,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_9,7.945513155887017E7,15,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_10,6441394.470549656,20,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_11,7005076.602761536,21,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_12,131985.65564699535,23,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_13,46079.21059951777,24,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_14,183576.44093526038,25,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_15,527784.3107231092,29,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_16,85441.1700439936,30,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_17,13400.231977887062,31,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_18,8062.64503724975,32,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_19,1115205.154057321,33,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_20,39947.77104002697,35,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_21,1.7196223662186734E7,39,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_22,425875.95334713365,40,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_23,7732758.024403169,41,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_24,343347.15489382326,46,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_25,286610.70564323437,47,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_26,117173.8881668405,48,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_27,109256.1416818913,49,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_28,183315.59085945986,50,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_29,124017.13816375709,62,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_7_30,1004.972480853268,84,8,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_0,1.023750251283369E7,3,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_1,4658289.074569721,4,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_2,6555.1237678524285,5,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_3,511344.76039273635,6,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_4,67.35338118896485,7,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_5,15870.84056337888,9,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_6,412756.2243392077,11,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_7,404770.5678005253,12,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_8,20748.691715521083,13,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_9,1.0501418122796115E7,15,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_10,63826.017888794646,20,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_11,665910.5131811876,21,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_12,5349.695935461392,23,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_13,7658.530762127667,24,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_14,57275.47523016969,25,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_15,25671.415298364365,29,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_16,26471.154521527023,30,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_17,98.64331214599606,31,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_18,673.407114849848,32,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_19,50054.80786578969,33,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_20,765.8511575988783,35,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_21,189784.4921356449,39,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_22,2883.2702406860312,40,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_23,279288.137570905,41,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_24,1660.288411639407,46,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_25,125.06072091064458,47,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_26,18795.472079022416,48,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_27,430.3351200012218,49,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_8_28,49053.05745099324,50,9,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_0,7159807.828009852,3,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_1,81674.98118931014,4,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_2,10367.499329015849,5,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_3,2077426.808801394,6,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_4,368.98525762939397,9,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_5,222763.4768502968,11,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_6,28279.099091796812,12,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_7,255674.98692968267,15,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_8,53.419170703125104,20,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_9,37805.8652934204,21,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_10,33.75633150024431,23,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_11,477.0801747192382,24,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_12,6164.529178137209,25,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_13,5698.672962225281,29,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_14,739.9086990844695,30,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_15,198677.056062379,33,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_16,164.78846983642597,35,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_17,1156.679428106682,39,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_18,8056.348810663086,41,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_19,114.475667907714,49,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_9_20,159.14527097168067,50,10,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_0,4.05306114781356E7,3,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_1,190997.83754015007,4,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_2,354477.1753481952,5,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_3,5990423.102269636,6,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_4,12678.063651739498,9,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_5,781662.6688324111,11,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_6,65804.43965110913,12,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_7,297427.24630396767,15,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_8,13.873199664306641,20,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_9,31530.90150762331,21,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_10,12087.443386206063,23,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_11,636.306544146728,24,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_12,4451.6045246398935,25,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_13,3462.1578549926767,29,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_14,18720.185452026442,30,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_15,1.4059440673828123,31,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_16,19823.693501952926,32,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_17,474773.9218005731,33,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_18,272.1660236083984,35,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_19,63.74035825805659,39,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_20,1061.3528227050724,40,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_21,1406.4490466796876,41,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_22,115.61512851562635,46,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_23,133.62437828979478,47,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_24,23.318160827636753,48,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_25,3468.9124435913045,49,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_10_26,5702.380237713675,50,11,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_0,3.3646194904708125E7,3,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_1,4207806.594051518,4,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_2,95050.80010835426,5,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_3,2606903.0896327184,6,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_4,5775.666469531282,7,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_5,16698.01335072024,9,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_6,1743611.273806953,11,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_7,1876012.4710456352,12,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_8,8209.431870752163,13,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_9,460581.42187504546,15,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_10,3244.476353186021,20,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_11,113033.61451439225,21,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_12,125642.52676861995,23,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_13,1958.5371472412112,24,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_14,3986.566846862785,25,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_15,372575.65371550585,29,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_16,3101.4918087402334,30,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_17,23.10114666748047,31,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_18,1563.7209733215266,32,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_19,294674.4729033228,33,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_20,45.2168817016602,35,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_21,8583.83529057628,39,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_22,1147.9934042175573,40,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_23,10815.931562213207,41,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_24,3471.2713983520493,46,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_25,3.3292252319335933,47,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_26,305.0210770080568,48,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_27,125365.36978647042,49,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_28,54927.740242430074,50,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_29,2.0723272399902344,62,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_11_30,173.75801605224595,84,12,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_0,1.9492130787554294E7,3,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_1,2.017367051344206E7,4,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_2,330787.38114546164,5,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_3,2954617.4245504257,6,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_4,10034.419402056925,7,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_5,226123.03068573595,9,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_6,1494876.6487748288,11,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_7,1940516.1876038262,12,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_8,211312.31213776843,13,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_9,1.5683220437705452E7,15,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_10,199534.3478065843,20,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_11,2487428.9077529055,21,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_12,156086.80589042953,23,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_13,259868.39178894646,24,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_14,125170.45919421998,25,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_15,279514.4555902507,29,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_16,28084.579162982132,30,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_17,22583.103067485932,31,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_18,26910.422572650197,32,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_19,1780151.518563248,33,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_20,2710.733398486304,35,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_21,562571.9472325315,39,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_22,26596.739879406574,40,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_23,609394.3202868422,41,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_24,80123.97930823377,46,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_25,4857.883359197989,47,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_26,91534.11055554186,48,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_27,132367.1759414838,49,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_28,158276.76790986137,50,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_29,267.90961950683555,62,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_12_30,3021.2195695739615,84,13,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_0,161336.02246780306,3,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_1,114516.49856341565,4,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_2,969.8554765747075,5,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_3,7407.23801256104,6,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_4,0.17061351318359375,7,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_5,3357.244454180909,9,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_6,13447.321957775863,11,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_7,67066.2882936953,12,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_8,230.21526516113565,13,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_9,698632.4374173367,15,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_10,16940.11523593751,20,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_11,418440.0624699008,21,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_12,2067.546650201415,23,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_13,3121560.0352253984,24,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_14,41720.405241143744,25,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_15,64.5380605285645,29,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_16,7798.197574713148,30,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_17,63.65341057739258,31,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_18,209.86865167236328,32,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_19,11357.922388989262,33,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_20,48.969681042480474,35,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_21,35489.058225177025,39,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_22,445.2176933044436,40,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_23,42547.38872865597,41,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_24,3516.018123742679,46,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_25,560.7291576965342,47,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_26,6980.308180645746,48,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_27,6820.807053479,49,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_28,6806.254154113769,50,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_13_29,52.777849530029265,84,14,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_0,452702.28511834046,3,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_1,206915.24426522857,4,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_2,21651.988408666984,5,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_3,943550.4797231916,6,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_4,3387.088567358403,7,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_5,4546.944028363003,9,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_6,571615.3983288635,11,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_7,88014.54658775026,12,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_8,313.6780052734374,13,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_9,254745.3107445248,15,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_10,2384.0639646789555,20,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_11,105411.22577500614,21,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_12,7054.328960766603,23,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_13,7865.266665905773,24,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_14,8064.839679699717,25,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_15,2010.6625567077697,29,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_16,11947.200057659933,30,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_17,7633.449318524178,31,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_18,1824.2686028808462,32,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_19,1.3933747955109254E7,33,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_20,168.69841166992197,35,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_14_21,7684.634649499529,39,15,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
